Id 	 Expenditure 	 Points 	 Eligibility
947 	 512 	 3073 	 true
948 	 634 	 3802 	 true
949 	 634 	 3802 	 true
950 	 234 	 1405 	 false
951 	 234 	 1405 	 false
952 	 471 	 2827 	 false
953 	 471 	 2827 	 false
954 	 527 	 3163 	 true
955 	 527 	 3163 	 true
956 	 268 	 1609 	 false
957 	 218 	 1309 	 false
958 	 209 	 1257 	 false
959 	 209 	 1257 	 false
960 	 395 	 2370 	 false
961 	 395 	 2370 	 false
962 	 420 	 2520 	 false
963 	 328 	 1969 	 false
964 	 278 	 1669 	 false
965 	 278 	 1669 	 false
966 	 406 	 2437 	 false
967 	 406 	 2437 	 false
968 	 515 	 3090 	 true
969 	 515 	 3090 	 true
970 	 164 	 985 	 false
971 	 164 	 985 	 false
972 	 138 	 829 	 false
973 	 138 	 829 	 false
974 	 163 	 979 	 false
975 	 163 	 979 	 false
976 	 309 	 1855 	 false
977 	 309 	 1855 	 false
978 	 242 	 1453 	 false
979 	 242 	 1453 	 false
980 	 407 	 2442 	 false
981 	 407 	 2442 	 false
982 	 128 	 769 	 false
983 	 128 	 769 	 false
984 	 40 	 241 	 false
985 	 40 	 241 	 false
986 	 415 	 2490 	 false
987 	 415 	 2490 	 false
988 	 169 	 1017 	 false
989 	 169 	 1017 	 false
990 	 257 	 1543 	 false
991 	 257 	 1543 	 false
992 	 274 	 1643 	 false
993 	 274 	 1643 	 false
994 	 415 	 2490 	 false
995 	 415 	 2490 	 false
996 	 514 	 3083 	 true
997 	 514 	 3083 	 true
998 	 163 	 979 	 false
999 	 163 	 979 	 false
1000 	 113 	 679 	 false
1001 	 113 	 679 	 false
1002 	 512 	 3073 	 true
1003 	 512 	 3073 	 true
1004 	 314 	 1885 	 false
1005 	 314 	 1885 	 false
1006 	 443 	 2659 	 false
1007 	 443 	 2659 	 false
1008 	 416 	 2499 	 false
1009 	 416 	 2499 	 false
1010 	 183 	 1099 	 false
1011 	 183 	 1099 	 false
1012 	 310 	 1860 	 false
1013 	 310 	 1860 	 false
1014 	 353 	 2118 	 false
1015 	 353 	 2118 	 false
1016 	 113 	 679 	 false
1017 	 113 	 679 	 false
1018 	 369 	 2215 	 false
1019 	 318 	 1909 	 false
1020 	 98 	 589 	 false
1021 	 98 	 589 	 false
1022 	 298 	 1789 	 false
1023 	 298 	 1789 	 false
1024 	 177 	 1063 	 false
1025 	 177 	 1063 	 false
1026 	 326 	 1955 	 false
1027 	 326 	 1955 	 false
1028 	 240 	 1440 	 false
1029 	 240 	 1440 	 false
1030 	 205 	 1231 	 false
1031 	 205 	 1231 	 false
1032 	 334 	 2003 	 false
1033 	 334 	 2003 	 false
1034 	 234 	 1405 	 false
1035 	 234 	 1405 	 false
1036 	 320 	 1920 	 false
1037 	 300 	 1801 	 false
1038 	 109 	 652 	 false
1039 	 109 	 652 	 false
1040 	 169 	 1015 	 false
1041 	 169 	 1015 	 false
1042 	 357 	 2145 	 false
1043 	 357 	 2145 	 false
1044 	 229 	 1375 	 false
1045 	 229 	 1375 	 false
1046 	 291 	 1747 	 false
1047 	 268 	 1609 	 false
1048 	 216 	 1297 	 false
1049 	 216 	 1297 	 false
1050 	 296 	 1778 	 false
1051 	 296 	 1778 	 false
1052 	 133 	 799 	 false
1053 	 133 	 799 	 false
1054 	 129 	 772 	 false
1055 	 129 	 772 	 false
1056 	 253 	 1518 	 false
1057 	 253 	 1518 	 false
1058 	 282 	 1695 	 false
1059 	 282 	 1695 	 false
1060 	 506 	 3037 	 true
1061 	 506 	 3037 	 true
1062 	 138 	 829 	 false
1063 	 138 	 829 	 false
1064 	 168 	 1009 	 false
1065 	 168 	 1009 	 false
1066 	 369 	 2214 	 false
1067 	 369 	 2214 	 false
1068 	 471 	 2827 	 false
1069 	 471 	 2827 	 false
1070 	 319 	 1915 	 false
1071 	 305 	 1831 	 false
1072 	 204 	 1224 	 false
1073 	 204 	 1224 	 false
1074 	 216 	 1295 	 false
1075 	 216 	 1295 	 false
1076 	 161 	 967 	 false
1077 	 161 	 967 	 false
1078 	 448 	 2689 	 false
1079 	 448 	 2689 	 false
1080 	 395 	 2371 	 false
1081 	 395 	 2371 	 false
1082 	 257 	 1540 	 false
1083 	 257 	 1540 	 false
1084 	 395 	 2371 	 false
1085 	 395 	 2371 	 false
1086 	 235 	 1411 	 false
1087 	 235 	 1411 	 false
1088 	 512 	 3073 	 true
1089 	 512 	 3073 	 true
1090 	 224 	 1345 	 false
1091 	 224 	 1345 	 false
1092 	 292 	 1753 	 false
1093 	 292 	 1753 	 false
1094 	 164 	 985 	 false
1095 	 164 	 985 	 false
1096 	 377 	 2263 	 false
1097 	 377 	 2263 	 false
1098 	 420 	 2520 	 false
1099 	 328 	 1969 	 false
1100 	 231 	 1387 	 false
1101 	 231 	 1387 	 false
1102 	 209 	 1255 	 false
1103 	 209 	 1255 	 false
1104 	 234 	 1405 	 false
1105 	 234 	 1405 	 false
1106 	 379 	 2274 	 false
1107 	 379 	 2274 	 false
1108 	 279 	 1675 	 false
1109 	 279 	 1675 	 false
1110 	 525 	 3150 	 true
1111 	 464 	 2785 	 false
1112 	 247 	 1483 	 false
1113 	 247 	 1483 	 false
1114 	 249 	 1495 	 false
1115 	 249 	 1495 	 false
1116 	 225 	 1351 	 false
1117 	 225 	 1351 	 false
1118 	 538 	 3229 	 true
1119 	 538 	 3229 	 true
1120 	 514 	 3085 	 true
1121 	 514 	 3085 	 true
1122 	 358 	 2149 	 false
1123 	 358 	 2149 	 false
1124 	 395 	 2370 	 false
1125 	 395 	 2370 	 false
1126 	 301 	 1807 	 false
1127 	 301 	 1807 	 false
1128 	 148 	 889 	 false
1129 	 148 	 889 	 false
1130 	 109 	 655 	 false
1131 	 109 	 655 	 false
1132 	 198 	 1189 	 false
1133 	 198 	 1189 	 false
1134 	 133 	 799 	 false
1135 	 133 	 799 	 false
1136 	 258 	 1549 	 false
1137 	 258 	 1549 	 false
1138 	 314 	 1885 	 false
1139 	 314 	 1885 	 false
1140 	 159 	 955 	 false
1141 	 159 	 955 	 false
1142 	 358 	 2149 	 false
1143 	 358 	 2149 	 false
1144 	 298 	 1789 	 false
1145 	 298 	 1789 	 false
1146 	 161 	 967 	 false
1147 	 161 	 967 	 false
1148 	 98 	 589 	 false
1149 	 98 	 589 	 false
1150 	 315 	 1893 	 false
1151 	 305 	 1828 	 false
1152 	 463 	 2779 	 false
1153 	 463 	 2779 	 false
1154 	 651 	 3907 	 true
1155 	 651 	 3907 	 true
1156 	 229 	 1375 	 false
1157 	 229 	 1375 	 false
1158 	 318 	 1909 	 false
1159 	 305 	 1831 	 false
1160 	 281 	 1687 	 false
1161 	 281 	 1687 	 false
1162 	 98 	 589 	 false
1163 	 98 	 589 	 false
1164 	 198 	 1189 	 false
1165 	 198 	 1189 	 false
1166 	 617 	 3703 	 true
1167 	 617 	 3703 	 true
1168 	 275 	 1647 	 false
1169 	 275 	 1647 	 false
1170 	 133 	 799 	 false
1171 	 133 	 799 	 false
1172 	 335 	 2010 	 false
1173 	 335 	 2010 	 false
1174 	 292 	 1753 	 false
1175 	 292 	 1753 	 false
1176 	 320 	 1920 	 false
1177 	 320 	 1920 	 false
1178 	 394 	 2365 	 false
1179 	 310 	 1861 	 false
1180 	 269 	 1614 	 false
1181 	 269 	 1614 	 false
1182 	 228 	 1369 	 false
1183 	 228 	 1369 	 false
1184 	 325 	 1950 	 false
1185 	 325 	 1950 	 false
1186 	 168 	 1009 	 false
1187 	 168 	 1009 	 false
1188 	 298 	 1789 	 false
1189 	 242 	 1453 	 false
1190 	 193 	 1159 	 false
1191 	 193 	 1159 	 false
1192 	 218 	 1309 	 false
1193 	 218 	 1309 	 false
1194 	 103 	 619 	 false
1195 	 103 	 619 	 false
1196 	 178 	 1069 	 false
1197 	 178 	 1069 	 false
1198 	 448 	 2689 	 false
1199 	 448 	 2689 	 false
1200 	 607 	 3643 	 true
1201 	 504 	 3025 	 true
1202 	 198 	 1189 	 false
1203 	 198 	 1189 	 false
1204 	 321 	 1927 	 false
1205 	 321 	 1927 	 false
1206 	 349 	 2094 	 false
1207 	 349 	 2094 	 false
1208 	 78 	 469 	 false
1209 	 78 	 469 	 false
1210 	 471 	 2827 	 false
1211 	 471 	 2827 	 false
1212 	 286 	 1717 	 false
1213 	 286 	 1717 	 false
1214 	 195 	 1171 	 false
1215 	 195 	 1171 	 false
1216 	 338 	 2029 	 false
1217 	 338 	 2029 	 false
1218 	 395 	 2371 	 false
1219 	 395 	 2371 	 false
1220 	 585 	 3511 	 true
1221 	 540 	 3241 	 true
1222 	 184 	 1105 	 false
1223 	 184 	 1105 	 false
1224 	 185 	 1111 	 false
1225 	 185 	 1111 	 false
1226 	 328 	 1969 	 false
1227 	 328 	 1969 	 false
1228 	 450 	 2701 	 false
1229 	 450 	 2701 	 false
1230 	 630 	 3778 	 true
1231 	 630 	 3778 	 true
1232 	 378 	 2269 	 false
1233 	 378 	 2269 	 false
1234 	 123 	 739 	 false
1235 	 123 	 739 	 false
1236 	 483 	 2899 	 false
1237 	 483 	 2899 	 false
1238 	 373 	 2240 	 false
1239 	 373 	 2240 	 false
1240 	 518 	 3109 	 true
1241 	 518 	 3109 	 true
1242 	 181 	 1087 	 false
1243 	 181 	 1087 	 false
1244 	 360 	 2162 	 false
1245 	 360 	 2162 	 false
1246 	 448 	 2689 	 false
1247 	 448 	 2689 	 false
1248 	 270 	 1620 	 false
1249 	 270 	 1620 	 false
1250 	 198 	 1189 	 false
1251 	 198 	 1189 	 false
1252 	 301 	 1807 	 false
1253 	 301 	 1807 	 false
1254 	 210 	 1261 	 false
1255 	 210 	 1261 	 false
1256 	 196 	 1177 	 false
1257 	 196 	 1177 	 false
1258 	 313 	 1879 	 false
1259 	 313 	 1879 	 false
1260 	 198 	 1189 	 false
1261 	 198 	 1189 	 false
1262 	 405 	 2431 	 false
1263 	 405 	 2431 	 false
1264 	 198 	 1189 	 false
1265 	 198 	 1189 	 false
1266 	 378 	 2269 	 false
1267 	 378 	 2269 	 false
1268 	 471 	 2827 	 false
1269 	 471 	 2827 	 false
1270 	 607 	 3643 	 true
1271 	 504 	 3025 	 true
1272 	 379 	 2274 	 false
1273 	 379 	 2274 	 false
1274 	 512 	 3073 	 true
1275 	 512 	 3073 	 true
1276 	 525 	 3150 	 true
1277 	 525 	 3150 	 true
1278 	 350 	 2102 	 false
1279 	 350 	 2102 	 false
1280 	 448 	 2689 	 false
1281 	 448 	 2689 	 false
1282 	 322 	 1934 	 false
1283 	 322 	 1934 	 false
1284 	 203 	 1219 	 false
1285 	 203 	 1219 	 false
1286 	 269 	 1614 	 false
1287 	 269 	 1614 	 false
1288 	 322 	 1934 	 false
1289 	 322 	 1934 	 false
1290 	 286 	 1717 	 false
1291 	 286 	 1717 	 false
1292 	 475 	 2848 	 false
1293 	 475 	 2848 	 false
1294 	 476 	 2855 	 false
1295 	 476 	 2855 	 false
1296 	 335 	 2010 	 false
1297 	 335 	 2010 	 false
1298 	 377 	 2263 	 false
1299 	 377 	 2263 	 false
1300 	 198 	 1189 	 false
1301 	 198 	 1189 	 false
1302 	 378 	 2266 	 false
1303 	 378 	 2266 	 false
1304 	 257 	 1544 	 false
1305 	 257 	 1544 	 false
1306 	 357 	 2140 	 false
1307 	 357 	 2140 	 false
1308 	 310 	 1862 	 false
1309 	 310 	 1862 	 false
1310 	 441 	 2646 	 false
1311 	 441 	 2646 	 false
1312 	 178 	 1069 	 false
1313 	 178 	 1069 	 false
1314 	 429 	 2575 	 false
1315 	 429 	 2575 	 false
1316 	 393 	 2359 	 false
1317 	 377 	 2263 	 false
1318 	 203 	 1219 	 false
1319 	 203 	 1219 	 false
1320 	 291 	 1747 	 false
1321 	 268 	 1609 	 false
1322 	 83 	 499 	 false
1323 	 83 	 499 	 false
1324 	 123 	 739 	 false
1325 	 123 	 739 	 false
1326 	 203 	 1219 	 false
1327 	 203 	 1219 	 false
1328 	 213 	 1279 	 false
1329 	 213 	 1279 	 false
1330 	 239 	 1435 	 false
1331 	 239 	 1435 	 false
1332 	 338 	 2029 	 false
1333 	 338 	 2029 	 false
1334 	 252 	 1514 	 false
1335 	 252 	 1514 	 false
1336 	 396 	 2376 	 false
1337 	 396 	 2376 	 false
1338 	 244 	 1465 	 false
1339 	 244 	 1465 	 false
1340 	 298 	 1789 	 false
1341 	 242 	 1453 	 false
1342 	 379 	 2272 	 false
1343 	 379 	 2272 	 false
1344 	 149 	 895 	 false
1345 	 149 	 895 	 false
1346 	 213 	 1279 	 false
1347 	 245 	 1471 	 false
1348 	 245 	 1471 	 false
1349 	 292 	 1753 	 false
1350 	 292 	 1753 	 false
1351 	 241 	 1447 	 false
1352 	 241 	 1447 	 false
1353 	 282 	 1690 	 false
1354 	 282 	 1690 	 false
1355 	 338 	 2029 	 false
1356 	 322 	 1933 	 false
1357 	 168 	 1009 	 false
1358 	 168 	 1009 	 false
1359 	 369 	 2215 	 false
1360 	 318 	 1909 	 false
1361 	 69 	 414 	 false
1362 	 69 	 414 	 false
1363 	 109 	 655 	 false
1364 	 109 	 655 	 false
1365 	 205 	 1231 	 false
1366 	 205 	 1231 	 false
1367 	 396 	 2376 	 false
1368 	 396 	 2376 	 false
1369 	 205 	 1231 	 false
1370 	 205 	 1231 	 false
1371 	 174 	 1045 	 false
1372 	 278 	 1669 	 false
1373 	 278 	 1669 	 false
1374 	 338 	 2029 	 false
1375 	 322 	 1933 	 false
1376 	 196 	 1177 	 false
1377 	 196 	 1177 	 false
1378 	 512 	 3073 	 true
1379 	 512 	 3073 	 true
1380 	 171 	 1027 	 false
1381 	 171 	 1027 	 false
1382 	 178 	 1069 	 false
1383 	 178 	 1069 	 false
1384 	 123 	 739 	 false
1385 	 123 	 739 	 false
1386 	 221 	 1327 	 false
1387 	 221 	 1327 	 false
1388 	 148 	 889 	 false
1389 	 148 	 889 	 false
1390 	 278 	 1669 	 false
1391 	 278 	 1669 	 false
1392 	 231 	 1387 	 false
1393 	 231 	 1387 	 false
1394 	 218 	 1309 	 false
1395 	 218 	 1309 	 false
1396 	 357 	 2142 	 false
1397 	 296 	 1777 	 false
1398 	 213 	 1279 	 false
1399 	 174 	 1045 	 false
1400 	 328 	 1969 	 false
1401 	 328 	 1969 	 false
1402 	 179 	 1075 	 false
1403 	 179 	 1075 	 false
1404 	 216 	 1297 	 false
1405 	 216 	 1297 	 false
1406 	 325 	 1950 	 false
1407 	 325 	 1950 	 false
1408 	 123 	 739 	 false
1409 	 123 	 739 	 false
1410 	 457 	 2743 	 false
1411 	 457 	 2743 	 false
1412 	 395 	 2371 	 false
1413 	 395 	 2371 	 false
1414 	 281 	 1687 	 false
1415 	 281 	 1687 	 false
1416 	 391 	 2347 	 false
1417 	 391 	 2347 	 false
1418 	 213 	 1279 	 false
1419 	 174 	 1045 	 false
1420 	 109 	 655 	 false
1421 	 109 	 655 	 false
1422 	 175 	 1049 	 false
1423 	 175 	 1049 	 false
1424 	 370 	 2220 	 false
1425 	 370 	 2220 	 false
1426 	 83 	 499 	 false
1427 	 83 	 499 	 false
1428 	 279 	 1675 	 false
1429 	 279 	 1675 	 false
1430 	 131 	 787 	 false
1431 	 131 	 787 	 false
1432 	 335 	 2011 	 false
1433 	 290 	 1741 	 false
1434 	 221 	 1327 	 false
1435 	 221 	 1327 	 false
1436 	 218 	 1309 	 false
1437 	 218 	 1309 	 false
1438 	 83 	 499 	 false
1439 	 83 	 499 	 false
1440 	 585 	 3511 	 true
1441 	 540 	 3241 	 true
1442 	 483 	 2899 	 false
1443 	 483 	 2899 	 false
1444 	 159 	 955 	 false
1445 	 159 	 955 	 false
1446 	 174 	 1045 	 false
1447 	 448 	 2689 	 false
1448 	 448 	 2689 	 false
1449 	 245 	 1471 	 false
1450 	 245 	 1471 	 false
1451 	 489 	 2935 	 false
1452 	 489 	 2935 	 false
1453 	 140 	 841 	 false
1454 	 140 	 841 	 false
1455 	 218 	 1309 	 false
1456 	 218 	 1309 	 false
1457 	 389 	 2335 	 false
1458 	 389 	 2335 	 false
1459 	 349 	 2094 	 false
1460 	 349 	 2094 	 false
1461 	 448 	 2689 	 false
1462 	 448 	 2689 	 false
1463 	 150 	 902 	 false
1464 	 150 	 902 	 false
1465 	 234 	 1405 	 false
1466 	 234 	 1405 	 false
1467 	 181 	 1087 	 false
1468 	 181 	 1087 	 false
1469 	 394 	 2365 	 false
1470 	 394 	 2365 	 false
1471 	 513 	 3079 	 true
1472 	 513 	 3079 	 true
1473 	 205 	 1231 	 false
1474 	 205 	 1231 	 false
1475 	 240 	 1441 	 false
1476 	 240 	 1441 	 false
1477 	 83 	 499 	 false
1478 	 83 	 499 	 false
1479 	 248 	 1489 	 false
1480 	 248 	 1489 	 false
1481 	 243 	 1459 	 false
1482 	 243 	 1459 	 false
1483 	 212 	 1272 	 false
1484 	 212 	 1272 	 false
1485 	 224 	 1345 	 false
1486 	 224 	 1345 	 false
1487 	 291 	 1747 	 false
1488 	 259 	 1555 	 false
1489 	 193 	 1159 	 false
1490 	 193 	 1159 	 false
1491 	 373 	 2239 	 false
1492 	 373 	 2239 	 false
1493 	 425 	 2550 	 false
1494 	 425 	 2550 	 false
1495 	 78 	 469 	 false
1496 	 78 	 469 	 false
1497 	 196 	 1177 	 false
1498 	 196 	 1177 	 false
1499 	 161 	 967 	 false
1500 	 161 	 967 	 false
1501 	 206 	 1237 	 false
1502 	 206 	 1237 	 false
1503 	 225 	 1351 	 false
1504 	 225 	 1351 	 false
1505 	 394 	 2365 	 false
1506 	 310 	 1861 	 false
1507 	 286 	 1717 	 false
1508 	 286 	 1717 	 false
1509 	 369 	 2215 	 false
1510 	 318 	 1909 	 false
1511 	 471 	 2827 	 false
1512 	 471 	 2827 	 false
1513 	 259 	 1554 	 false
1514 	 259 	 1554 	 false
1515 	 159 	 955 	 false
1516 	 159 	 955 	 false
1517 	 372 	 2234 	 false
1518 	 372 	 2234 	 false
1519 	 358 	 2149 	 false
1520 	 358 	 2149 	 false
1521 	 548 	 3289 	 true
1522 	 548 	 3289 	 true
1523 	 267 	 1603 	 false
1524 	 267 	 1603 	 false
1525 	 231 	 1387 	 false
1526 	 231 	 1387 	 false
1527 	 268 	 1609 	 false
1528 	 218 	 1309 	 false
1529 	 254 	 1525 	 false
1530 	 254 	 1525 	 false
1531 	 183 	 1099 	 false
1532 	 183 	 1099 	 false
1533 	 301 	 1807 	 false
1534 	 301 	 1807 	 false
1535 	 203 	 1219 	 false
1536 	 203 	 1219 	 false
1537 	 513 	 3080 	 true
1538 	 513 	 3080 	 true
1539 	 483 	 2899 	 false
1540 	 483 	 2899 	 false
1541 	 493 	 2959 	 false
1542 	 493 	 2959 	 false
1543 	 268 	 1609 	 false
1544 	 268 	 1609 	 false
1545 	 412 	 2473 	 false
1546 	 412 	 2473 	 false
1547 	 512 	 3073 	 true
1548 	 512 	 3073 	 true
1549 	 512 	 3073 	 true
1550 	 512 	 3073 	 true
1551 	 387 	 2322 	 false
1552 	 369 	 2215 	 false
1553 	 155 	 931 	 false
1554 	 155 	 931 	 false
1555 	 418 	 2505 	 false
1556 	 418 	 2505 	 false
1557 	 268 	 1609 	 false
1558 	 268 	 1609 	 false
1559 	 98 	 589 	 false
1560 	 98 	 589 	 false
1561 	 291 	 1747 	 false
1562 	 268 	 1609 	 false
1563 	 213 	 1279 	 false
1564 	 174 	 1045 	 false
1565 	 334 	 2005 	 false
1566 	 334 	 2005 	 false
1567 	 133 	 799 	 false
1568 	 133 	 799 	 false
1569 	 140 	 841 	 false
1570 	 140 	 841 	 false
1571 	 195 	 1171 	 false
1572 	 195 	 1171 	 false
1573 	 298 	 1789 	 false
1574 	 298 	 1789 	 false
1575 	 119 	 715 	 false
1576 	 119 	 715 	 false
1577 	 511 	 3067 	 true
1578 	 511 	 3067 	 true
1579 	 302 	 1813 	 false
1580 	 302 	 1813 	 false
1581 	 254 	 1525 	 false
1582 	 254 	 1525 	 false
1583 	 333 	 1999 	 false
1584 	 333 	 1999 	 false
1585 	 345 	 2071 	 false
1586 	 345 	 2071 	 false
1587 	 214 	 1284 	 false
1588 	 214 	 1284 	 false
1589 	 365 	 2190 	 false
1590 	 365 	 2190 	 false
1591 	 358 	 2149 	 false
1592 	 358 	 2149 	 false
1593 	 212 	 1272 	 false
1594 	 212 	 1272 	 false
1595 	 163 	 979 	 false
1596 	 163 	 979 	 false
1597 	 164 	 985 	 false
1598 	 164 	 985 	 false
1599 	 125 	 749 	 false
1600 	 125 	 749 	 false
1601 	 264 	 1585 	 false
1602 	 264 	 1585 	 false
1603 	 210 	 1261 	 false
1604 	 210 	 1261 	 false
1605 	 83 	 499 	 false
1606 	 83 	 499 	 false
1607 	 69 	 414 	 false
1608 	 69 	 414 	 false
1609 	 83 	 499 	 false
1610 	 83 	 499 	 false
1611 	 231 	 1387 	 false
1612 	 231 	 1387 	 false
1613 	 334 	 2005 	 false
1614 	 334 	 2005 	 false
1615 	 292 	 1753 	 false
1616 	 292 	 1753 	 false
1617 	 225 	 1351 	 false
1618 	 225 	 1351 	 false
1619 	 123 	 739 	 false
1620 	 123 	 739 	 false
1621 	 450 	 2701 	 false
1622 	 450 	 2701 	 false
1623 	 238 	 1429 	 false
1624 	 238 	 1429 	 false
1625 	 258 	 1549 	 false
1626 	 258 	 1549 	 false
1627 	 203 	 1219 	 false
1628 	 203 	 1219 	 false
1629 	 494 	 2965 	 false
1630 	 494 	 2965 	 false
1631 	 98 	 589 	 false
1632 	 98 	 589 	 false
1633 	 134 	 805 	 false
1634 	 134 	 805 	 false
1635 	 119 	 715 	 false
1636 	 119 	 715 	 false
1637 	 298 	 1789 	 false
1638 	 242 	 1453 	 false
1639 	 241 	 1448 	 false
1640 	 241 	 1448 	 false
1641 	 168 	 1009 	 false
1642 	 168 	 1009 	 false
1643 	 373 	 2239 	 false
1644 	 373 	 2239 	 false
1645 	 174 	 1041 	 false
1646 	 409 	 2455 	 false
1647 	 409 	 2455 	 false
1648 	 178 	 1066 	 false
1649 	 178 	 1066 	 false
1650 	 161 	 967 	 false
1651 	 161 	 967 	 false
1652 	 203 	 1219 	 false
1653 	 203 	 1219 	 false
1654 	 140 	 841 	 false
1655 	 140 	 841 	 false
1656 	 439 	 2633 	 false
1657 	 439 	 2633 	 false
1658 	 393 	 2359 	 false
1659 	 377 	 2263 	 false
1660 	 196 	 1177 	 false
1661 	 196 	 1177 	 false
1662 	 138 	 829 	 false
1663 	 138 	 829 	 false
1664 	 395 	 2371 	 false
1665 	 395 	 2371 	 false
1666 	 338 	 2029 	 false
1667 	 338 	 2029 	 false
1668 	 216 	 1297 	 false
1669 	 216 	 1297 	 false
1670 	 299 	 1795 	 false
1671 	 299 	 1795 	 false
1672 	 268 	 1609 	 false
1673 	 196 	 1177 	 false
1674 	 196 	 1177 	 false
1675 	 414 	 2482 	 false
1676 	 414 	 2482 	 false
1677 	 426 	 2553 	 false
1678 	 426 	 2553 	 false
1679 	 332 	 1989 	 false
1680 	 332 	 1989 	 false
1681 	 348 	 2089 	 false
1682 	 348 	 2089 	 false
1683 	 196 	 1177 	 false
1684 	 196 	 1177 	 false
1685 	 341 	 2047 	 false
1686 	 341 	 2047 	 false
1687 	 133 	 799 	 false
1688 	 133 	 799 	 false
1689 	 184 	 1105 	 false
1690 	 184 	 1105 	 false
1691 	 224 	 1345 	 false
1692 	 224 	 1345 	 false
1693 	 229 	 1375 	 false
1694 	 229 	 1375 	 false
1695 	 281 	 1687 	 false
1696 	 281 	 1687 	 false
1697 	 183 	 1099 	 false
1698 	 183 	 1099 	 false
1699 	 76 	 457 	 false
1700 	 76 	 457 	 false
1701 	 124 	 747 	 false
1702 	 124 	 747 	 false
1703 	 204 	 1224 	 false
1704 	 204 	 1224 	 false
1705 	 231 	 1387 	 false
1706 	 231 	 1387 	 false
1707 	 289 	 1735 	 false
1708 	 289 	 1735 	 false
1709 	 213 	 1279 	 false
1710 	 213 	 1279 	 false
1711 	 213 	 1279 	 false
1712 	 292 	 1753 	 false
1713 	 292 	 1753 	 false
1714 	 154 	 922 	 false
1715 	 154 	 922 	 false
1716 	 119 	 715 	 false
1717 	 119 	 715 	 false
1718 	 321 	 1927 	 false
1719 	 321 	 1927 	 false
1720 	 245 	 1471 	 false
1721 	 245 	 1471 	 false
1722 	 357 	 2142 	 false
1723 	 296 	 1777 	 false
1724 	 231 	 1387 	 false
1725 	 231 	 1387 	 false
1726 	 238 	 1430 	 false
1727 	 238 	 1430 	 false
1728 	 210 	 1261 	 false
1729 	 210 	 1261 	 false
1730 	 238 	 1427 	 false
1731 	 238 	 1427 	 false
1732 	 344 	 2065 	 false
1733 	 344 	 2065 	 false
1734 	 89 	 535 	 false
1735 	 89 	 535 	 false
1736 	 291 	 1747 	 false
1737 	 259 	 1555 	 false
1738 	 308 	 1849 	 false
1739 	 308 	 1849 	 false
1740 	 242 	 1453 	 false
1741 	 242 	 1453 	 false
1742 	 281 	 1687 	 false
1743 	 281 	 1687 	 false
1744 	 164 	 985 	 false
1745 	 164 	 985 	 false
1746 	 278 	 1669 	 false
1747 	 278 	 1669 	 false
1748 	 249 	 1496 	 false
1749 	 249 	 1496 	 false
1750 	 169 	 1017 	 false
1751 	 169 	 1017 	 false
1752 	 196 	 1177 	 false
1753 	 196 	 1177 	 false
1754 	 206 	 1237 	 false
1755 	 206 	 1237 	 false
1756 	 301 	 1807 	 false
1757 	 301 	 1807 	 false
1758 	 254 	 1525 	 false
1759 	 254 	 1525 	 false
1760 	 298 	 1789 	 false
1761 	 298 	 1789 	 false
1762 	 163 	 979 	 false
1763 	 163 	 979 	 false
1764 	 139 	 834 	 false
1765 	 303 	 1819 	 false
1766 	 303 	 1819 	 false
1767 	 225 	 1351 	 false
1768 	 225 	 1351 	 false
1769 	 257 	 1543 	 false
1770 	 257 	 1543 	 false
1771 	 427 	 2564 	 false
1772 	 427 	 2564 	 false
1773 	 272 	 1629 	 false
1774 	 272 	 1629 	 false
1775 	 420 	 2520 	 false
1776 	 331 	 1987 	 false
1777 	 264 	 1583 	 false
1778 	 264 	 1583 	 false
1779 	 314 	 1885 	 false
1780 	 290 	 1741 	 false
1781 	 164 	 985 	 false
1782 	 164 	 985 	 false
1783 	 213 	 1279 	 false
1784 	 174 	 1045 	 false
1785 	 214 	 1284 	 false
1786 	 214 	 1284 	 false
1787 	 257 	 1540 	 false
1788 	 257 	 1540 	 false
1789 	 163 	 979 	 false
1790 	 163 	 979 	 false
1791 	 387 	 2322 	 false
1792 	 369 	 2215 	 false
1793 	 152 	 912 	 false
1794 	 152 	 912 	 false
1795 	 235 	 1411 	 false
1796 	 235 	 1411 	 false
1797 	 118 	 709 	 false
1798 	 118 	 709 	 false
